company_id,yil,ciro_tl,net_kar_tl,toplam_borc_tl,ozkaynak_tl
F00441,2021,98416.66,20312.83,16087.78,129564.03
F00441,2022,101480.96,3947.51,53145.42,122189.4
F00441,2023,115246.84,16617.49,29053.58,132730.89
F00441,2024,95224.08,10020.21,39358.79,125404.96
F00441,2025,174790.21,17649.86,46041.45,130201.98
F00442,2021,534442.79,17869.52,459144.05,282542.75
F00442,2022,592498.9,32296.32,177552.79,296923.89
F00442,2023,651797.93,101551.07,257991.77,350421.15
F00442,2024,383272.84,97625.42,293631.8,305843.53
F00442,2025,739178.11,161629.89,359608.67,383677.03
F00443,2021,57548.33,7581.63,23519.07,25113.1
F00443,2022,58055.3,12969.88,24636.25,26838.08
F00443,2023,60857.23,16905.46,28694.04,26000.9
F00443,2024,73641.19,11712.54,21312.24,24209.94
F00443,2025,93646.18,15585.21,84196.41,26114.32
F00444,2021,1065455.24,202349.99,471304.2,545228.16
F00444,2022,1153720.21,75017.41,252647.89,464348.36
F00444,2023,1022194.18,215015.57,772430.11,647561.69
F00444,2024,796180.66,68859.78,466400.6,484746.44
F00444,2025,805465.49,219718.95,430605.79,593300.96
F00445,2021,1562150.87,33866.94,622659.56,473438.6
F00445,2022,1766720.92,398306.92,1480094.95,698212.9
F00445,2023,1532440.73,398960.89,949671.18,681298.14
F00445,2024,1832660.18,235587.17,508030.82,554083.64
F00445,2025,2663857.04,795250.91,2200058.18,799855.5
F00446,2021,2169088.31,143592.82,1232100.31,1153955.26
F00446,2022,1952860.65,469464.8,1061494.36,1460567.37
F00446,2023,1761034.7,364456.41,1190974.52,1377002.9
F00446,2024,1514657.59,292303.69,1205616.22,1318715.75
F00446,2025,1264131.41,242625.22,1110710.13,1241588.46
F00447,2021,311728.43,40730.51,74964.56,136736.29
F00447,2022,255254.89,21042.46,177632.7,127210.5
F00447,2023,269343.81,45853.39,35007.54,139252.5
F00447,2024,179844.97,44647.98,156409.98,135252.91
F00447,2025,242364.77,12461.94,104409.07,122026.7
F00448,2021,151797.6,30029.75,19825.46,138318.93
F00448,2022,165254.82,44206.22,19001.84,137819.3
F00448,2023,167414.78,12974.56,23267.51,132837.53
F00448,2024,166995.87,25871.54,50578.62,135377.23
F00448,2025,245939.75,11009.98,147655.25,128648.91
F00449,2021,424479.45,81910.65,319490.91,346906.84
F00449,2022,459210.79,36062.22,251393.29,335035.21
F00449,2023,601058.54,159144.73,228190.23,421770.53
F00449,2024,552940.53,87850.42,301699.94,394519.04
F00449,2025,602680.53,106662.38,533498.21,356130.42
F00450,2021,411353.52,63088.18,397162.69,167987.87
F00450,2022,420583.55,40090.79,312329.71,156411.39
F00450,2023,335145.49,65472.44,132507.51,192129.02
F00450,2024,237346.22,20311.61,136092.96,150103.79
F00450,2025,251084.37,65954.22,129050.29,188803.18
F00451,2021,218079.24,18889.51,147958.48,98547.75
F00451,2022,283332.29,11116.51,118168.87,98655.13
F00451,2023,349580.11,56419.23,258465.75,110422.47
F00451,2024,286556.2,78660.19,132778.24,162699.89
F00451,2025,439018.69,67743.49,172484.09,115409.44
F00452,2021,2161900.81,387087.77,910591.99,1133594.51
F00452,2022,2077038.48,476345.45,1018852.53,1070932.91
F00452,2023,2535736.0,610121.46,2133767.17,1236949.36
F00452,2024,2135618.57,464766.04,1717649.77,1016630.92
F00452,2025,2999494.56,798706.92,904006.38,1225975.66
F00453,2021,388623.33,92624.17,281023.45,202549.65
F00453,2022,424717.75,17638.7,106014.84,162482.85
F00453,2023,307252.68,31453.13,235291.17,169133.86
F00453,2024,345855.86,84016.99,119399.03,195376.79
F00453,2025,243315.96,51878.22,200931.66,178502.7
F00454,2021,1231148.35,105777.61,321810.67,886393.82
F00454,2022,1354112.31,45987.85,1100725.51,815799.18
F00454,2023,1246907.81,128633.25,1095651.71,845195.95
F00454,2024,1160439.17,188196.93,499679.71,915440.71
F00454,2025,1138994.84,32148.89,845812.81,825160.99
F00455,2021,206361.2,53621.47,178140.54,145473.5
F00455,2022,216067.08,7397.96,190111.94,114889.4
F00455,2023,236600.22,52530.38,100691.92,145166.64
F00455,2024,450088.42,14530.03,376684.06,113372.17
F00455,2025,466745.53,25429.77,171119.94,119642.66
F00456,2021,2449102.87,627700.8,1141356.1,1488374.68
F00456,2022,2669727.56,220847.12,2059296.46,1084004.29
F00456,2023,2813664.77,353985.99,1934939.21,1121560.14
F00456,2024,2070537.59,110500.19,1429540.75,967889.29
F00456,2025,1120264.69,155250.93,407343.32,970601.05
F00457,2021,535004.86,135936.52,447882.84,350746.14
F00457,2022,538495.23,111522.09,58041.16,310511.14
F00457,2023,763334.6,108282.5,498708.58,291172.1
F00457,2024,639997.89,56823.21,465036.69,268947.9
F00457,2025,1418809.43,128669.48,203797.55,258401.74
F00458,2021,376462.16,98586.12,329449.54,185973.95
F00458,2022,301590.36,10287.21,177032.18,137909.86
F00458,2023,402949.67,103675.71,298968.11,209409.88
F00458,2024,221308.98,19756.82,102599.72,149315.5
F00458,2025,449673.21,102128.22,176621.33,236496.85
F00459,2021,567101.27,99533.29,306995.0,308973.96
F00459,2022,559532.93,69308.95,149213.36,308751.67
F00459,2023,720387.52,170362.91,542047.41,355109.96
F00459,2024,1012050.69,18073.7,807602.04,270865.35
F00459,2025,1161791.25,14338.69,589502.97,271577.57
F00460,2021,128234.63,16592.55,44871.14,163247.67
F00460,2022,130286.42,23809.48,80657.55,175098.04
F00460,2023,114606.48,28654.25,67946.18,172175.16
F00460,2024,138927.41,34162.93,46251.54,177896.91
F00460,2025,129947.42,12759.52,48040.0,165508.25
F00461,2021,954569.15,67376.22,810898.17,733377.68
F00461,2022,1171622.54,278757.45,507559.66,767358.86
F00461,2023,992472.5,283931.31,608256.95,857548.23
F00461,2024,1843880.37,314119.5,1131857.42,848937.44
F00461,2025,2108678.83,85643.58,939174.74,697047.93
F00462,2021,925033.77,57437.39,763867.94,790212.03
F00462,2022,1111526.67,77989.55,794922.72,768693.24
F00462,2023,1143936.89,131929.31,1172363.41,844716.75
F00462,2024,1334670.52,174128.76,287632.96,849426.87
F00462,2025,916362.56,244892.97,393136.87,929178.47
F00463,2021,689240.02,197895.25,290957.53,322452.43
F00463,2022,752701.44,107976.75,93583.99,279898.43
F00463,2023,908803.43,162974.04,575984.3,289605.0
F00463,2024,746248.26,159544.27,135357.04,293727.77
F00463,2025,708085.08,132727.88,473825.65,285919.01
F00464,2021,108649.23,20690.23,36679.97,147435.75
F00464,2022,102696.28,12292.81,70515.14,143873.86
F00464,2023,111588.82,7146.26,95685.08,137752.65
F00464,2024,106593.64,10963.2,71058.04,141328.71
F00464,2025,219224.49,56786.11,105642.89,152558.01
F00465,2021,416730.97,52128.85,47119.35,481029.64
F00465,2022,387921.61,88188.34,47826.12,478402.29
F00465,2023,387312.74,40871.08,263145.64,458952.51
F00465,2024,492581.3,86168.93,387093.3,478201.77
F00465,2025,305255.99,43948.95,240515.04,474614.51
F00466,2021,392112.1,86394.69,79825.84,252865.9
F00466,2022,369187.16,97539.0,246069.18,280316.03
F00466,2023,345320.08,7583.22,215482.79,214787.06
F00466,2024,404724.24,58911.29,46955.22,258243.35
F00466,2025,609703.98,162038.64,449049.65,317995.87
F00467,2021,221398.45,49430.22,179111.31,172460.78
F00467,2022,263266.31,23711.07,57491.81,151672.8
F00467,2023,379372.76,88588.56,201584.27,186088.06
F00467,2024,448020.18,13757.97,95443.5,150899.32
F00467,2025,545562.0,37945.04,246789.42,158357.91
F00468,2021,168906.4,24457.48,43256.85,99589.58
F00468,2022,210863.87,34739.97,141969.19,118010.66
F00468,2023,256603.75,57862.77,116338.0,145898.47
F00468,2024,250883.27,70252.02,64122.59,124275.39
F00468,2025,430386.06,102105.25,342478.53,127747.76
F00469,2021,130824.41,32793.11,37138.66,123380.72
F00469,2022,132464.85,4678.72,51616.44,104369.6
F00469,2023,138320.09,40235.58,65598.79,116860.95
F00469,2024,218150.41,16916.52,27342.3,113688.15
F00469,2025,310718.46,54984.79,269630.21,122138.78
F00470,2021,148048.74,32219.94,60750.53,117325.91
F00470,2022,164157.7,6144.55,89717.84,93239.17
F00470,2023,129309.17,16809.62,44249.4,102364.02
F00470,2024,116030.67,6238.39,24921.89,92911.34
F00470,2025,139943.07,31649.4,17129.27,101328.34
F00471,2021,402926.39,78586.42,190222.07,167915.08
F00471,2022,444985.92,19745.45,367911.01,124225.44
F00471,2023,589670.64,164623.38,340828.53,267324.78
F00471,2024,713098.29,120299.87,617768.88,217001.14
F00471,2025,567787.28,108820.79,401936.77,152157.67
F00472,2021,779320.16,79503.22,298896.36,871005.67
F00472,2022,972321.8,24371.29,185280.6,815717.09
F00472,2023,1058870.9,37594.23,358182.38,814355.19
F00472,2024,912456.77,139823.11,635460.5,910739.44
F00472,2025,829913.01,65401.4,563051.86,839470.12
F00473,2021,66748.39,1788.23,15434.6,30167.25
F00473,2022,79555.4,8357.68,14555.38,36385.23
F00473,2023,74745.64,6071.48,66420.86,31361.07
F00473,2024,128497.4,15247.03,88656.52,42836.04
F00473,2025,107922.47,17981.9,72010.62,40869.66
F00474,2021,372498.89,100468.32,254744.44,416087.65
F00474,2022,338321.96,58932.3,287658.18,416785.42
F00474,2023,412141.9,76471.13,73688.13,413848.25
F00474,2024,316012.61,89682.08,176112.37,443510.53
F00474,2025,415499.92,103054.77,238639.64,429122.02
F00475,2021,371531.12,19635.56,182268.45,143634.4
F00475,2022,414516.57,82736.56,283613.19,178460.2
F00475,2023,327814.21,39413.79,73774.31,170844.34
F00475,2024,335063.23,98710.4,115378.75,218952.86
F00475,2025,559287.42,78855.9,187522.06,187894.56
F00476,2021,2230334.44,309761.43,1986517.88,948450.82
F00476,2022,2039539.11,540581.61,394879.82,1251048.99
F00476,2023,2693278.49,203505.97,1472686.91,886151.16
F00476,2024,1574272.75,182850.52,1296393.21,792101.92
F00476,2025,1748864.28,453169.16,592864.63,1110302.83
F00477,2021,289611.56,20661.23,231312.86,185549.8
F00477,2022,299316.37,77176.81,150546.23,199455.51
F00477,2023,432851.07,76227.47,345582.8,231422.27
F00477,2024,508603.79,26697.5,72544.6,192270.96
F00477,2025,310156.95,7132.64,224157.37,172866.5
F00478,2021,2785248.97,358071.71,2320245.63,1182843.01
F00478,2022,2827142.08,597423.58,914161.91,1174603.56
F00478,2023,2256822.0,253772.31,1178606.42,1056517.33
F00478,2024,1860996.28,349916.37,543206.75,1079051.09
F00478,2025,2637572.21,459258.49,929804.62,1214431.44
F00479,2021,139924.1,18600.36,16385.64,74856.5
F00479,2022,125274.69,28880.7,36464.54,80778.98
F00479,2023,113691.8,5964.35,40442.25,69872.72
F00479,2024,102835.39,2990.37,54337.46,68798.28
F00479,2025,165734.18,34234.06,145021.44,80543.68
F00480,2021,1367502.89,369158.84,742717.74,809459.5
F00480,2022,1290393.2,285839.85,1061525.71,768004.52
F00480,2023,1375159.28,144845.05,1115509.52,804076.59
F00480,2024,1824772.24,417700.19,583672.2,913103.27
F00480,2025,1206090.41,237841.35,834900.56,744403.8
F00481,2021,922583.74,76174.71,178679.83,1161087.73
F00481,2022,1026603.71,94609.08,267776.19,1153107.82
F00481,2023,1027234.5,27804.14,492411.96,1111427.32
F00481,2024,1356602.38,371161.46,724889.91,1340083.92
F00481,2025,1734069.76,363921.86,1367351.62,1356162.24
F00482,2021,353277.87,35581.73,154141.38,415222.03
F00482,2022,355113.78,43909.28,192066.04,403812.88
F00482,2023,389744.31,92934.83,173640.16,433448.81
F00482,2024,616668.94,59600.2,460934.83,422771.6
F00482,2025,293620.57,67719.76,223321.25,438728.8
F00483,2021,1308016.19,104951.8,171251.31,616097.49
F00483,2022,1218306.89,170049.53,1088899.81,642071.76
F00483,2023,1268777.36,166855.74,962347.57,710870.36
F00483,2024,1671905.38,256986.37,747637.04,768666.64
F00483,2025,2008631.8,292783.78,1173994.06,737370.3
F00484,2021,264340.78,34837.61,73667.4,134348.78
F00484,2022,270309.62,72321.11,221971.29,134747.68
F00484,2023,333207.32,5071.92,61211.17,112009.58
F00484,2024,414168.31,109700.61,342713.68,142637.39
F00484,2025,548507.8,149901.43,496175.0,245395.12
F00485,2021,175779.05,46081.99,69508.29,109049.53
F00485,2022,216688.27,32080.58,136982.55,102779.86
F00485,2023,268335.84,22140.03,236571.38,84840.09
F00485,2024,194672.11,7684.72,142845.75,81631.56
F00485,2025,449467.48,25364.94,68195.8,99902.58
F00486,2021,924747.72,18806.36,639879.78,333253.51
F00486,2022,792800.79,70013.46,225875.34,341424.4
F00486,2023,912072.51,74633.88,529355.54,387959.08
F00486,2024,1028853.77,266554.46,941837.15,425392.25
F00486,2025,1145497.89,286841.57,1112018.83,469650.93
F00487,2021,1310421.72,211863.48,287774.89,795126.61
F00487,2022,1544819.19,113920.58,687214.67,646995.53
F00487,2023,1067041.08,172209.93,686736.8,763083.15
F00487,2024,1610897.94,41999.85,797430.61,642870.99
F00487,2025,1114897.58,228437.01,720787.29,777367.36
F00488,2021,603383.16,173554.98,340678.45,426885.2
F00488,2022,550930.98,76565.8,311292.66,390078.66
F00488,2023,540654.05,88302.71,409261.9,390967.28
F00488,2024,533708.62,12433.08,130673.24,345628.12
F00488,2025,473242.35,31919.41,200288.49,351921.73
F00489,2021,486483.46,135470.01,326329.3,401401.13
F00489,2022,511425.26,68539.5,240783.24,418325.9
F00489,2023,676402.63,20161.62,530398.98,368289.62
F00489,2024,943399.39,53224.82,826210.31,373875.14
F00489,2025,1223076.92,342986.62,639048.76,559892.45
F00490,2021,938928.31,99783.64,108186.89,357148.57
F00490,2022,967788.18,129371.58,155422.18,329780.64
F00490,2023,809640.81,45776.94,311854.9,313578.95
F00490,2024,917653.52,91743.66,282252.27,317853.15
F00490,2025,897536.49,86348.44,746727.41,314914.18
F00491,2021,1837063.82,521277.1,1675690.07,1029030.18
F00491,2022,1649586.7,304038.88,1110273.66,725035.27
F00491,2023,1267754.24,66908.55,365158.25,668850.71
F00491,2024,1148002.69,304586.96,1035531.12,898366.54
F00491,2025,1618309.19,259949.85,965206.1,766993.83
F00492,2021,2305145.11,330974.34,1879110.12,945792.87
F00492,2022,2248037.91,244013.6,455944.57,977687.12
F00492,2023,3223425.67,567374.75,479026.8,1332970.97
F00492,2024,2164005.32,79352.55,338266.31,875064.89
F00492,2025,5514126.63,198759.52,4941642.94,992915.42
F00493,2021,396805.38,15528.76,336324.76,195348.78
F00493,2022,443516.07,51825.99,408820.17,204715.65
F00493,2023,375525.95,5598.54,224106.36,185752.96
F00493,2024,635819.13,33103.91,168750.37,196132.39
F00493,2025,702695.19,49204.77,216545.56,225924.92
F00494,2021,701680.51,108493.78,147097.71,388573.94
F00494,2022,696278.84,22022.78,216702.8,347991.09
F00494,2023,875616.75,195484.1,579057.3,421790.89
F00494,2024,630459.37,15021.99,249129.51,346928.72
F00494,2025,1202739.66,244013.45,463939.51,540004.01
F00495,2021,3190441.1,160040.81,992460.33,1358886.45
F00495,2022,3019113.2,311400.09,2713512.35,1589696.48
F00495,2023,2763607.68,125246.57,2234300.0,1410106.43
F00495,2024,3914167.65,258390.26,3336962.16,1533818.0
F00495,2025,2098929.22,188476.84,1752368.4,1389189.57
F00496,2021,890254.2,167442.32,357639.52,721576.98
F00496,2022,1118152.42,83144.93,335927.97,677516.18
F00496,2023,1050227.3,192941.08,110981.41,824098.26
F00496,2024,1655591.01,102570.95,1232823.6,729807.75
F00496,2025,1638270.37,50981.35,1096631.87,684184.2
F00497,2021,1053752.89,310472.11,651982.18,469560.32
F00497,2022,1148612.79,33379.57,490329.69,389705.89
F00497,2023,920715.98,235120.45,295844.01,479878.36
F00497,2024,1128906.92,87014.51,298227.0,391140.78
F00497,2025,692981.25,150355.73,224423.18,427920.06
F00498,2021,1273422.19,74662.77,633663.47,675624.05
F00498,2022,1575434.22,338385.09,1360210.5,740056.66
F00498,2023,1686607.34,385651.3,719096.91,855575.47
F00498,2024,2589457.18,456669.35,1704790.62,1059956.11
F00498,2025,2157675.1,400622.48,1895247.34,971003.33
F00499,2021,1218330.29,280348.81,965718.77,632271.15
F00499,2022,1161846.67,314417.7,302763.06,598662.0
F00499,2023,1110993.05,134640.1,422345.08,491857.16
F00499,2024,1251737.48,201111.47,473722.52,435670.72
F00499,2025,1325856.3,110282.01,1143434.12,404051.2
F00500,2021,3261474.22,666111.1,624724.27,1589675.57
F00500,2022,3612432.64,900056.13,424258.56,1931343.14
F00500,2023,3587457.55,263911.57,530478.2,1348145.77
F00500,2024,2932531.29,142718.07,445568.14,1235681.33
F00500,2025,3836770.99,555582.93,573308.2,1538877.28
F00501,2021,1040499.76,182872.4,274426.58,603528.46
F00501,2022,1286590.44,309629.87,777773.06,567888.29
F00501,2023,1541585.57,420082.49,1375337.75,736682.4
F00501,2024,937088.65,49728.55,606827.27,470221.32
F00501,2025,1223545.76,251679.72,1017419.75,618397.13
F00502,2021,410151.35,106047.98,73266.52,521163.52
F00502,2022,428320.95,90047.08,170875.61,515739.42
F00502,2023,475332.6,40549.72,362939.47,515603.02
F00502,2024,526947.67,72917.23,259948.37,520077.31
F00502,2025,236207.75,51561.75,152803.02,533861.76
F00503,2021,1058067.9,131503.5,107179.61,760008.34
F00503,2022,1067873.13,53216.03,141410.03,746451.14
F00503,2023,1581942.55,185752.36,771233.85,815181.7
F00503,2024,1532442.98,253607.3,1018047.16,895019.46
F00503,2025,1631744.08,52367.72,1254082.69,747296.23
F00504,2021,3788352.93,823336.44,2400140.34,2005354.57
F00504,2022,4119306.36,153393.8,1487232.25,1743038.56
F00504,2023,3804046.35,721840.62,1065669.55,2112729.66
F00504,2024,6128212.91,314470.87,1152920.46,1943950.0
F00504,2025,3628347.2,703022.76,3255492.65,1925163.57
F00505,2021,34229.53,10076.8,9521.6,46997.23
F00505,2022,31726.48,9039.95,4503.76,45969.94
F00505,2023,35984.63,3677.17,7390.99,42109.4
F00505,2024,38175.01,9075.53,20533.35,46941.62
F00505,2025,60705.13,8073.88,47893.47,46853.47
F00506,2021,169221.08,36642.2,123150.3,75035.93
F00506,2022,174870.88,20308.16,144308.47,61861.67
F00506,2023,218712.95,30003.01,44088.1,61580.65
F00506,2024,310938.09,12005.22,256024.38,57619.32
F00506,2025,201244.08,7283.38,162251.41,57049.15
F00507,2021,8809370.07,1221655.23,5123560.17,6188567.14
F00507,2022,10272795.61,2391654.48,4237936.79,7200305.06
F00507,2023,9066825.01,395619.03,6991561.33,5541649.83
F00507,2024,9494033.9,2568774.52,1713412.07,6945215.6
F00507,2025,9828679.04,2223384.1,2731628.89,6716828.91
F00508,2021,233715.29,7464.27,111654.36,105398.44
F00508,2022,208222.79,51904.5,75942.4,140977.76
F00508,2023,320524.87,69176.01,253339.94,167398.19
F00508,2024,231808.52,51249.01,123387.46,150056.76
F00508,2025,142140.72,22137.45,108391.16,118469.61
F00509,2021,259034.22,28239.64,99714.83,139584.16
F00509,2022,258000.81,6316.58,64456.46,123446.06
F00509,2023,256237.05,10860.56,160682.37,127609.25
F00509,2024,438230.67,21017.01,184615.19,135482.28
F00509,2025,511727.82,107753.7,218011.29,213026.23
F00510,2021,1433738.09,90391.62,177483.86,619042.52
F00510,2022,1239000.51,164110.36,683512.85,628470.96
F00510,2023,899514.39,221377.73,532493.44,669302.52
F00510,2024,1069066.37,291473.66,403788.44,728567.86
F00510,2025,604946.74,170186.76,298385.57,651635.72
F00511,2021,809552.61,45831.94,291587.05,566439.66
F00511,2022,893581.92,24418.32,318539.22,562084.98
F00511,2023,807298.71,182575.56,521053.32,655165.87
F00511,2024,662042.85,178735.48,525373.06,704832.94
F00511,2025,479308.76,54760.69,110270.7,582481.18
F00512,2021,3300922.8,228963.93,2453783.73,1149677.87
F00512,2022,3605334.7,123432.48,1799365.24,1055930.04
F00512,2023,3238423.48,274906.24,965409.28,1117097.25
F00512,2024,2597474.42,750035.47,1886201.7,1317191.73
F00512,2025,4085397.98,924634.08,3942987.8,1637083.09
F00513,2021,92312.41,11257.5,85836.53,108715.98
F00513,2022,111901.98,23188.11,81167.67,109831.12
F00513,2023,141688.13,33448.42,52264.09,133732.51
F00513,2024,97232.82,21465.63,59241.52,122438.05
F00513,2025,177957.61,46273.74,134246.46,128950.44
F00514,2021,623499.39,83527.57,420596.73,247050.96
F00514,2022,596665.84,151202.6,223403.86,275151.49
F00514,2023,657349.7,151272.81,607408.31,228037.1
F00514,2024,1118526.41,40235.8,796086.5,192190.23
F00514,2025,626180.02,9926.1,568093.26,188883.08
F00515,2021,461163.81,30640.4,164066.95,150690.44
F00515,2022,402011.41,116317.9,63586.42,168797.54
F00515,2023,411642.64,52213.38,142494.77,178015.55
F00515,2024,538466.37,140469.98,76214.3,205701.69
F00515,2025,462099.77,72975.4,226647.0,161834.5
