payment_id,loan_id,taksit_no,vade_tarihi,tutar_tl,odeme_durumu,gecikme_gun
P0040525,L001347,34,2024-05-30,3251.78,Zamanında Ödendi,0
P0040526,L001347,35,2024-06-29,3251.78,Zamanında Ödendi,0
P0040527,L001347,36,2024-07-29,3251.78,Zamanında Ödendi,0
P0040528,L001347,37,2024-08-28,3251.78,Gecikmeli Ödendi,9
P0040529,L001347,38,2024-09-27,3251.78,Zamanında Ödendi,0
P0040530,L001347,39,2024-10-27,3251.78,Zamanında Ödendi,0
P0040531,L001347,40,2024-11-26,3251.78,Zamanında Ödendi,0
P0040532,L001347,41,2024-12-26,3251.78,Zamanında Ödendi,0
P0040533,L001347,42,2025-01-25,3251.78,Zamanında Ödendi,0
P0040534,L001347,43,2025-02-24,3251.78,Zamanında Ödendi,0
P0040535,L001347,44,2025-03-26,3251.78,Zamanında Ödendi,0
P0040536,L001347,45,2025-04-25,3251.78,Gecikmeli Ödendi,12
P0040537,L001347,46,2025-05-25,3251.78,Zamanında Ödendi,0
P0040538,L001347,47,2025-06-24,3251.78,Zamanında Ödendi,0
P0040539,L001347,48,2025-07-24,3251.78,Zamanında Ödendi,0
P0040540,L001347,49,2025-08-23,3251.78,Zamanında Ödendi,0
P0040541,L001347,50,2025-09-22,3251.78,Zamanında Ödendi,0
P0040542,L001347,51,2025-10-22,3251.78,Zamanında Ödendi,0
P0040543,L001347,52,2025-11-21,3251.78,Zamanında Ödendi,0
P0040544,L001347,53,2025-12-21,3251.78,Zamanında Ödendi,0
P0040545,L001347,54,2026-01-20,3251.78,Gecikmeli Ödendi,4
P0040546,L001347,55,2026-02-19,3251.78,Zamanında Ödendi,0
P0040547,L001347,56,2026-03-21,3251.78,Zamanında Ödendi,0
P0040548,L001347,57,2026-04-20,3251.78,Zamanında Ödendi,0
P0040549,L001347,58,2026-05-20,3251.78,Zamanında Ödendi,0
P0040550,L001347,59,2026-06-19,3251.78,Zamanında Ödendi,0
P0040551,L001347,60,2026-07-19,3251.78,Zamanında Ödendi,0
P0040552,L001347,61,2026-08-18,3251.78,Zamanında Ödendi,0
P0040553,L001348,1,2026-03-28,1632.79,Zamanında Ödendi,0
P0040554,L001348,2,2026-04-27,1632.79,Zamanında Ödendi,0
P0040555,L001348,3,2026-05-27,1632.79,Zamanında Ödendi,0
P0040556,L001348,4,2026-06-26,1632.79,Zamanında Ödendi,0
P0040557,L001348,5,2026-07-26,1632.79,Zamanında Ödendi,0
P0040558,L001348,6,2026-08-25,1632.79,Zamanında Ödendi,0
P0040559,L001349,1,2019-05-30,2777.38,Zamanında Ödendi,0
P0040560,L001349,2,2019-06-29,2777.38,Zamanında Ödendi,0
P0040561,L001349,3,2019-07-29,2777.38,Zamanında Ödendi,0
P0040562,L001349,4,2019-08-28,2777.38,Zamanında Ödendi,0
P0040563,L001349,5,2019-09-27,2777.38,Zamanında Ödendi,0
P0040564,L001349,6,2019-10-27,2777.38,Zamanında Ödendi,0
P0040565,L001349,7,2019-11-26,2777.38,Zamanında Ödendi,0
P0040566,L001349,8,2019-12-26,2777.38,Zamanında Ödendi,0
P0040567,L001349,9,2020-01-25,2777.38,Zamanında Ödendi,0
P0040568,L001349,10,2020-02-24,2777.38,Zamanında Ödendi,0
P0040569,L001349,11,2020-03-25,2777.38,Zamanında Ödendi,0
P0040570,L001349,12,2020-04-24,2777.38,Gecikmeli Ödendi,21
P0040571,L001349,13,2020-05-24,2777.38,Zamanında Ödendi,0
P0040572,L001349,14,2020-06-23,2777.38,Zamanında Ödendi,0
P0040573,L001349,15,2020-07-23,2777.38,Zamanında Ödendi,0
P0040574,L001349,16,2020-08-22,2777.38,Zamanında Ödendi,0
P0040575,L001349,17,2020-09-21,2777.38,Zamanında Ödendi,0
P0040576,L001349,18,2020-10-21,2777.38,Zamanında Ödendi,0
P0040577,L001349,19,2020-11-20,2777.38,Zamanında Ödendi,0
P0040578,L001349,20,2020-12-20,2777.38,Zamanında Ödendi,0
P0040579,L001349,21,2021-01-19,2777.38,Zamanında Ödendi,0
P0040580,L001349,22,2021-02-18,2777.38,Zamanında Ödendi,0
P0040581,L001349,23,2021-03-20,2777.38,Gecikmeli Ödendi,6
P0040582,L001349,24,2021-04-19,2777.38,Zamanında Ödendi,0
P0040583,L001350,1,2019-09-04,1849.95,Zamanında Ödendi,0
P0040584,L001350,2,2019-10-04,1849.95,Zamanında Ödendi,0
P0040585,L001350,3,2019-11-03,1849.95,Zamanında Ödendi,0
P0040586,L001350,4,2019-12-03,1849.95,Zamanında Ödendi,0
P0040587,L001350,5,2020-01-02,1849.95,Zamanında Ödendi,0
P0040588,L001350,6,2020-02-01,1849.95,Zamanında Ödendi,0
P0040589,L001350,7,2020-03-02,1849.95,Zamanında Ödendi,0
P0040590,L001350,8,2020-04-01,1849.95,Zamanında Ödendi,0
P0040591,L001350,9,2020-05-01,1849.95,Zamanında Ödendi,0
P0040592,L001350,10,2020-05-31,1849.95,Zamanında Ödendi,0
P0040593,L001350,11,2020-06-30,1849.95,Zamanında Ödendi,0
P0040594,L001350,12,2020-07-30,1849.95,Zamanında Ödendi,0
P0040595,L001350,13,2020-08-29,1849.95,Zamanında Ödendi,0
P0040596,L001350,14,2020-09-28,1849.95,Zamanında Ödendi,0
P0040597,L001350,15,2020-10-28,1849.95,Zamanında Ödendi,0
P0040598,L001350,16,2020-11-27,1849.95,Zamanında Ödendi,0
P0040599,L001350,17,2020-12-27,1849.95,Zamanında Ödendi,0
P0040600,L001350,18,2021-01-26,1849.95,Zamanında Ödendi,0
P0040601,L001350,19,2021-02-25,1849.95,Zamanında Ödendi,0
P0040602,L001350,20,2021-03-27,1849.95,Zamanında Ödendi,0
P0040603,L001350,21,2021-04-26,1849.95,Zamanında Ödendi,0
P0040604,L001350,22,2021-05-26,1849.95,Zamanında Ödendi,0
P0040605,L001350,23,2021-06-25,1849.95,Zamanında Ödendi,0
P0040606,L001350,24,2021-07-25,1849.95,Zamanında Ödendi,0
P0040607,L001350,25,2021-08-24,1849.95,Zamanında Ödendi,0
P0040608,L001350,26,2021-09-23,1849.95,Zamanında Ödendi,0
P0040609,L001350,27,2021-10-23,1849.95,Zamanında Ödendi,0
P0040610,L001350,28,2021-11-22,1849.95,Zamanında Ödendi,0
P0040611,L001350,29,2021-12-22,1849.95,Zamanında Ödendi,0
P0040612,L001350,30,2022-01-21,1849.95,Zamanında Ödendi,0
P0040613,L001350,31,2022-02-20,1849.95,Zamanında Ödendi,0
P0040614,L001350,32,2022-03-22,1849.95,Zamanında Ödendi,0
P0040615,L001350,33,2022-04-21,1849.95,Zamanında Ödendi,0
P0040616,L001350,34,2022-05-21,1849.95,Zamanında Ödendi,0
P0040617,L001350,35,2022-06-20,1849.95,Zamanında Ödendi,0
P0040618,L001350,36,2022-07-20,1849.95,Zamanında Ödendi,0
P0040619,L001350,37,2022-08-19,1849.95,Zamanında Ödendi,0
P0040620,L001350,38,2022-09-18,1849.95,Zamanında Ödendi,0
P0040621,L001350,39,2022-10-18,1849.95,Zamanında Ödendi,0
P0040622,L001350,40,2022-11-17,1849.95,Zamanında Ödendi,0
P0040623,L001350,41,2022-12-17,1849.95,Zamanında Ödendi,0
P0040624,L001350,42,2023-01-16,1849.95,Zamanında Ödendi,0
P0040625,L001350,43,2023-02-15,1849.95,Zamanında Ödendi,0
P0040626,L001350,44,2023-03-17,1849.95,Zamanında Ödendi,0
P0040627,L001350,45,2023-04-16,1849.95,Zamanında Ödendi,0
P0040628,L001350,46,2023-05-16,1849.95,Zamanında Ödendi,0
P0040629,L001350,47,2023-06-15,1849.95,Zamanında Ödendi,0
P0040630,L001350,48,2023-07-15,1849.95,Zamanında Ödendi,0
P0040631,L001350,49,2023-08-14,1849.95,Zamanında Ödendi,0
P0040632,L001350,50,2023-09-13,1849.95,Zamanında Ödendi,0
P0040633,L001350,51,2023-10-13,1849.95,Zamanında Ödendi,0
P0040634,L001350,52,2023-11-12,1849.95,Zamanında Ödendi,0
P0040635,L001350,53,2023-12-12,1849.95,Zamanında Ödendi,0
P0040636,L001350,54,2024-01-11,1849.95,Zamanında Ödendi,0
P0040637,L001350,55,2024-02-10,1849.95,Zamanında Ödendi,0
P0040638,L001350,56,2024-03-11,1849.95,Zamanında Ödendi,0
P0040639,L001350,57,2024-04-10,1849.95,Zamanında Ödendi,0
P0040640,L001350,58,2024-05-10,1849.95,Zamanında Ödendi,0
P0040641,L001350,59,2024-06-09,1849.95,Zamanında Ödendi,0
P0040642,L001350,60,2024-07-09,1849.95,Zamanında Ödendi,0
P0040643,L001351,1,2025-06-23,779.59,Zamanında Ödendi,0
P0040644,L001351,2,2025-07-23,779.59,Zamanında Ödendi,0
P0040645,L001351,3,2025-08-22,779.59,Zamanında Ödendi,0
P0040646,L001351,4,2025-09-21,779.59,Gecikmeli Ödendi,20
P0040647,L001351,5,2025-10-21,779.59,Zamanında Ödendi,0
P0040648,L001351,6,2025-11-20,779.59,Zamanında Ödendi,0
P0040649,L001351,7,2025-12-20,779.59,Zamanında Ödendi,0
P0040650,L001351,8,2026-01-19,779.59,Zamanında Ödendi,0
P0040651,L001351,9,2026-02-18,779.59,Zamanında Ödendi,0
P0040652,L001351,10,2026-03-20,779.59,Zamanında Ödendi,0
P0040653,L001351,11,2026-04-19,779.59,Zamanında Ödendi,0
P0040654,L001351,12,2026-05-19,779.59,Zamanında Ödendi,0
P0040655,L001351,13,2026-06-18,779.59,Zamanında Ödendi,0
P0040656,L001351,14,2026-07-18,779.59,Zamanında Ödendi,0
P0040657,L001351,15,2026-08-17,779.59,Zamanında Ödendi,0
P0040658,L001352,1,2024-05-24,2584.16,Zamanında Ödendi,0
P0040659,L001352,2,2024-06-23,2584.16,Zamanında Ödendi,0
P0040660,L001352,3,2024-07-23,2584.16,Zamanında Ödendi,0
P0040661,L001352,4,2024-08-22,2584.16,Zamanında Ödendi,0
P0040662,L001352,5,2024-09-21,2584.16,Zamanında Ödendi,0
P0040663,L001352,6,2024-10-21,2584.16,Zamanında Ödendi,0
P0040664,L001352,7,2024-11-20,2584.16,Zamanında Ödendi,0
P0040665,L001352,8,2024-12-20,2584.16,Zamanında Ödendi,0
P0040666,L001352,9,2025-01-19,2584.16,Zamanında Ödendi,0
P0040667,L001352,10,2025-02-18,2584.16,Zamanında Ödendi,0
P0040668,L001352,11,2025-03-20,2584.16,Zamanında Ödendi,0
P0040669,L001352,12,2025-04-19,2584.16,Gecikmeli Ödendi,12
P0040670,L001352,13,2025-05-19,2584.16,Zamanında Ödendi,0
P0040671,L001352,14,2025-06-18,2584.16,Zamanında Ödendi,0
P0040672,L001352,15,2025-07-18,2584.16,Zamanında Ödendi,0
P0040673,L001352,16,2025-08-17,2584.16,Zamanında Ödendi,0
P0040674,L001352,17,2025-09-16,2584.16,Zamanında Ödendi,0
P0040675,L001352,18,2025-10-16,2584.16,Zamanında Ödendi,0
P0040676,L001352,19,2025-11-15,2584.16,Zamanında Ödendi,0
P0040677,L001352,20,2025-12-15,2584.16,Zamanında Ödendi,0
P0040678,L001352,21,2026-01-14,2584.16,Gecikmeli Ödendi,30
P0040679,L001352,22,2026-02-13,2584.16,Zamanında Ödendi,0
P0040680,L001352,23,2026-03-15,2584.16,Zamanında Ödendi,0
P0040681,L001352,24,2026-04-14,2584.16,Gecikmeli Ödendi,11
P0040682,L001352,25,2026-05-14,2584.16,Zamanında Ödendi,0
P0040683,L001352,26,2026-06-13,2584.16,Zamanında Ödendi,0
P0040684,L001352,27,2026-07-13,2584.16,Zamanında Ödendi,0
P0040685,L001352,28,2026-08-12,2584.16,Zamanında Ödendi,0
P0040686,L001353,1,2019-08-12,7127.22,Zamanında Ödendi,0
P0040687,L001353,2,2019-09-11,7127.22,Zamanında Ödendi,0
P0040688,L001353,3,2019-10-11,7127.22,Zamanında Ödendi,0
P0040689,L001353,4,2019-11-10,7127.22,Zamanında Ödendi,0
P0040690,L001353,5,2019-12-10,7127.22,Zamanında Ödendi,0
P0040691,L001353,6,2020-01-09,7127.22,Zamanında Ödendi,0
P0040692,L001353,7,2020-02-08,7127.22,Zamanında Ödendi,0
P0040693,L001353,8,2020-03-09,7127.22,Zamanında Ödendi,0
P0040694,L001353,9,2020-04-08,7127.22,Zamanında Ödendi,0
P0040695,L001353,10,2020-05-08,7127.22,Zamanında Ödendi,0
P0040696,L001353,11,2020-06-07,7127.22,Zamanında Ödendi,0
P0040697,L001353,12,2020-07-07,7127.22,Zamanında Ödendi,0
P0040698,L001354,1,2022-12-26,11796.44,Zamanında Ödendi,0
P0040699,L001354,2,2023-01-25,11796.44,Zamanında Ödendi,0
P0040700,L001354,3,2023-02-24,11796.44,Zamanında Ödendi,0
P0040701,L001354,4,2023-03-26,11796.44,Zamanında Ödendi,0
P0040702,L001354,5,2023-04-25,11796.44,Zamanında Ödendi,0
P0040703,L001354,6,2023-05-25,11796.44,Zamanında Ödendi,0
P0040704,L001354,7,2023-06-24,11796.44,Zamanında Ödendi,0
P0040705,L001354,8,2023-07-24,11796.44,Gecikmeli Ödendi,3
P0040706,L001354,9,2023-08-23,11796.44,Zamanında Ödendi,0
P0040707,L001354,10,2023-09-22,11796.44,Zamanında Ödendi,0
P0040708,L001354,11,2023-10-22,11796.44,Zamanında Ödendi,0
P0040709,L001354,12,2023-11-21,11796.44,Ödenmedi,0
P0040710,L001355,1,2020-12-30,1032.34,Zamanında Ödendi,0
P0040711,L001355,2,2021-01-29,1032.34,Zamanında Ödendi,0
P0040712,L001355,3,2021-02-28,1032.34,Zamanında Ödendi,0
P0040713,L001355,4,2021-03-30,1032.34,Gecikmeli Ödendi,25
P0040714,L001355,5,2021-04-29,1032.34,Zamanında Ödendi,0
P0040715,L001355,6,2021-05-29,1032.34,Zamanında Ödendi,0
P0040716,L001355,7,2021-06-28,1032.34,Zamanında Ödendi,0
P0040717,L001355,8,2021-07-28,1032.34,Zamanında Ödendi,0
P0040718,L001355,9,2021-08-27,1032.34,Zamanında Ödendi,0
P0040719,L001355,10,2021-09-26,1032.34,Zamanında Ödendi,0
P0040720,L001355,11,2021-10-26,1032.34,Zamanında Ödendi,0
P0040721,L001355,12,2021-11-25,1032.34,Zamanında Ödendi,0
P0040722,L001355,13,2021-12-25,1032.34,Gecikmeli Ödendi,22
P0040723,L001355,14,2022-01-24,1032.34,Zamanında Ödendi,0
P0040724,L001355,15,2022-02-23,1032.34,Zamanında Ödendi,0
P0040725,L001355,16,2022-03-25,1032.34,Zamanında Ödendi,0
P0040726,L001355,17,2022-04-24,1032.34,Zamanında Ödendi,0
P0040727,L001355,18,2022-05-24,1032.34,Gecikmeli Ödendi,53
P0040728,L001355,19,2022-06-23,1032.34,Zamanında Ödendi,0
P0040729,L001355,20,2022-07-23,1032.34,Zamanında Ödendi,0
P0040730,L001355,21,2022-08-22,1032.34,Zamanında Ödendi,0
P0040731,L001355,22,2022-09-21,1032.34,Zamanında Ödendi,0
P0040732,L001355,23,2022-10-21,1032.34,Zamanında Ödendi,0
P0040733,L001355,24,2022-11-20,1032.34,Zamanında Ödendi,0
P0040734,L001355,25,2022-12-20,1032.34,Zamanında Ödendi,0
P0040735,L001355,26,2023-01-19,1032.34,Zamanında Ödendi,0
P0040736,L001355,27,2023-02-18,1032.34,Gecikmeli Ödendi,1
P0040737,L001355,28,2023-03-20,1032.34,Zamanında Ödendi,0
P0040738,L001355,29,2023-04-19,1032.34,Zamanında Ödendi,0
P0040739,L001355,30,2023-05-19,1032.34,Zamanında Ödendi,0
P0040740,L001355,31,2023-06-18,1032.34,Zamanında Ödendi,0
P0040741,L001355,32,2023-07-18,1032.34,Zamanında Ödendi,0
P0040742,L001355,33,2023-08-17,1032.34,Zamanında Ödendi,0
P0040743,L001355,34,2023-09-16,1032.34,Zamanında Ödendi,0
P0040744,L001355,35,2023-10-16,1032.34,Zamanında Ödendi,0
P0040745,L001355,36,2023-11-15,1032.34,Zamanında Ödendi,0
P0040746,L001355,37,2023-12-15,1032.34,Gecikmeli Ödendi,13
P0040747,L001355,38,2024-01-14,1032.34,Zamanında Ödendi,0
P0040748,L001355,39,2024-02-13,1032.34,Zamanında Ödendi,0
P0040749,L001355,40,2024-03-14,1032.34,Zamanında Ödendi,0
P0040750,L001355,41,2024-04-13,1032.34,Zamanında Ödendi,0
P0040751,L001355,42,2024-05-13,1032.34,Zamanında Ödendi,0
P0040752,L001355,43,2024-06-12,1032.34,Zamanında Ödendi,0
P0040753,L001355,44,2024-07-12,1032.34,Gecikmeli Ödendi,10
P0040754,L001355,45,2024-08-11,1032.34,Zamanında Ödendi,0
P0040755,L001355,46,2024-09-10,1032.34,Zamanında Ödendi,0
P0040756,L001355,47,2024-10-10,1032.34,Zamanında Ödendi,0
P0040757,L001355,48,2024-11-09,1032.34,Zamanında Ödendi,0
P0040758,L001356,1,2026-03-07,510.95,Zamanında Ödendi,0
P0040759,L001356,2,2026-04-06,510.95,Zamanında Ödendi,0
P0040760,L001356,3,2026-05-06,510.95,Zamanında Ödendi,0
P0040761,L001356,4,2026-06-05,510.95,Zamanında Ödendi,0
P0040762,L001356,5,2026-07-05,510.95,Ödenmedi,0
P0040763,L001356,6,2026-08-04,510.95,Zamanında Ödendi,0
P0040764,L001357,1,2024-09-06,1290.6,Zamanında Ödendi,0
P0040765,L001357,2,2024-10-06,1290.6,Zamanında Ödendi,0
P0040766,L001357,3,2024-11-05,1290.6,Zamanında Ödendi,0
P0040767,L001357,4,2024-12-05,1290.6,Zamanında Ödendi,0
P0040768,L001357,5,2025-01-04,1290.6,Zamanında Ödendi,0
P0040769,L001357,6,2025-02-03,1290.6,Zamanında Ödendi,0
P0040770,L001357,7,2025-03-05,1290.6,Zamanında Ödendi,0
P0040771,L001357,8,2025-04-04,1290.6,Zamanında Ödendi,0
P0040772,L001357,9,2025-05-04,1290.6,Zamanında Ödendi,0
P0040773,L001357,10,2025-06-03,1290.6,Zamanında Ödendi,0
P0040774,L001357,11,2025-07-03,1290.6,Zamanında Ödendi,0
P0040775,L001357,12,2025-08-02,1290.6,Zamanında Ödendi,0
P0040776,L001357,13,2025-09-01,1290.6,Zamanında Ödendi,0
P0040777,L001357,14,2025-10-01,1290.6,Zamanında Ödendi,0
P0040778,L001357,15,2025-10-31,1290.6,Zamanında Ödendi,0
P0040779,L001357,16,2025-11-30,1290.6,Zamanında Ödendi,0
P0040780,L001357,17,2025-12-30,1290.6,Zamanında Ödendi,0
P0040781,L001357,18,2026-01-29,1290.6,Zamanında Ödendi,0
P0040782,L001357,19,2026-02-28,1290.6,Zamanında Ödendi,0
P0040783,L001357,20,2026-03-30,1290.6,Zamanında Ödendi,0
P0040784,L001357,21,2026-04-29,1290.6,Zamanında Ödendi,0
P0040785,L001357,22,2026-05-29,1290.6,Zamanında Ödendi,0
P0040786,L001357,23,2026-06-28,1290.6,Zamanında Ödendi,0
P0040787,L001357,24,2026-07-28,1290.6,Zamanında Ödendi,0
P0040788,L001357,25,2026-08-27,1290.6,Zamanında Ödendi,0
P0040789,L001358,1,2024-10-29,22654.22,Zamanında Ödendi,0
P0040790,L001358,2,2024-11-28,22654.22,Zamanında Ödendi,0
P0040791,L001358,3,2024-12-28,22654.22,Zamanında Ödendi,0
P0040792,L001358,4,2025-01-27,22654.22,Zamanında Ödendi,0
P0040793,L001358,5,2025-02-26,22654.22,Zamanında Ödendi,0
P0040794,L001358,6,2025-03-28,22654.22,Zamanında Ödendi,0
P0040795,L001359,1,2024-07-21,3281.48,Zamanında Ödendi,0
P0040796,L001359,2,2024-08-20,3281.48,Zamanında Ödendi,0
P0040797,L001359,3,2024-09-19,3281.48,Zamanında Ödendi,0
P0040798,L001359,4,2024-10-19,3281.48,Zamanında Ödendi,0
P0040799,L001359,5,2024-11-18,3281.48,Zamanında Ödendi,0
P0040800,L001359,6,2024-12-18,3281.48,Zamanında Ödendi,0
P0040801,L001359,7,2025-01-17,3281.48,Zamanında Ödendi,0
P0040802,L001359,8,2025-02-16,3281.48,Zamanında Ödendi,0
P0040803,L001359,9,2025-03-18,3281.48,Zamanında Ödendi,0
P0040804,L001359,10,2025-04-17,3281.48,Zamanında Ödendi,0
P0040805,L001359,11,2025-05-17,3281.48,Zamanında Ödendi,0
P0040806,L001359,12,2025-06-16,3281.48,Zamanında Ödendi,0
P0040807,L001359,13,2025-07-16,3281.48,Zamanında Ödendi,0
P0040808,L001359,14,2025-08-15,3281.48,Zamanında Ödendi,0
P0040809,L001359,15,2025-09-14,3281.48,Zamanında Ödendi,0
P0040810,L001359,16,2025-10-14,3281.48,Zamanında Ödendi,0
P0040811,L001359,17,2025-11-13,3281.48,Zamanında Ödendi,0
P0040812,L001359,18,2025-12-13,3281.48,Zamanında Ödendi,0
P0040813,L001359,19,2026-01-12,3281.48,Zamanında Ödendi,0
P0040814,L001359,20,2026-02-11,3281.48,Zamanında Ödendi,0
P0040815,L001359,21,2026-03-13,3281.48,Gecikmeli Ödendi,16
P0040816,L001359,22,2026-04-12,3281.48,Zamanında Ödendi,0
P0040817,L001359,23,2026-05-12,3281.48,Zamanında Ödendi,0
P0040818,L001359,24,2026-06-11,3281.48,Zamanında Ödendi,0
P0040819,L001359,25,2026-07-11,3281.48,Zamanında Ödendi,0
P0040820,L001359,26,2026-08-10,3281.48,Zamanında Ödendi,0
P0040821,L001360,1,2022-09-16,10513.6,Zamanında Ödendi,0
P0040822,L001360,2,2022-10-16,10513.6,Zamanında Ödendi,0
P0040823,L001360,3,2022-11-15,10513.6,Zamanında Ödendi,0
P0040824,L001360,4,2022-12-15,10513.6,Zamanında Ödendi,0
P0040825,L001360,5,2023-01-14,10513.6,Zamanında Ödendi,0
P0040826,L001360,6,2023-02-13,10513.6,Zamanında Ödendi,0
P0040827,L001360,7,2023-03-15,10513.6,Zamanında Ödendi,0
P0040828,L001360,8,2023-04-14,10513.6,Zamanında Ödendi,0
P0040829,L001360,9,2023-05-14,10513.6,Zamanında Ödendi,0
P0040830,L001360,10,2023-06-13,10513.6,Zamanında Ödendi,0
P0040831,L001360,11,2023-07-13,10513.6,Zamanında Ödendi,0
P0040832,L001360,12,2023-08-12,10513.6,Zamanında Ödendi,0
P0040833,L001361,1,2020-08-01,1350.1,Zamanında Ödendi,0
P0040834,L001361,2,2020-08-31,1350.1,Zamanında Ödendi,0
P0040835,L001361,3,2020-09-30,1350.1,Zamanında Ödendi,0
P0040836,L001361,4,2020-10-30,1350.1,Zamanında Ödendi,0
P0040837,L001361,5,2020-11-29,1350.1,Zamanında Ödendi,0
P0040838,L001361,6,2020-12-29,1350.1,Zamanında Ödendi,0
P0040839,L001361,7,2021-01-28,1350.1,Zamanında Ödendi,0
P0040840,L001361,8,2021-02-27,1350.1,Zamanında Ödendi,0
P0040841,L001361,9,2021-03-29,1350.1,Zamanında Ödendi,0
P0040842,L001361,10,2021-04-28,1350.1,Zamanında Ödendi,0
P0040843,L001361,11,2021-05-28,1350.1,Zamanında Ödendi,0
P0040844,L001361,12,2021-06-27,1350.1,Zamanında Ödendi,0
P0040845,L001361,13,2021-07-27,1350.1,Zamanında Ödendi,0
P0040846,L001361,14,2021-08-26,1350.1,Zamanında Ödendi,0
P0040847,L001361,15,2021-09-25,1350.1,Zamanında Ödendi,0
P0040848,L001361,16,2021-10-25,1350.1,Zamanında Ödendi,0
P0040849,L001361,17,2021-11-24,1350.1,Zamanında Ödendi,0
P0040850,L001361,18,2021-12-24,1350.1,Zamanında Ödendi,0
P0040851,L001361,19,2022-01-23,1350.1,Zamanında Ödendi,0
P0040852,L001361,20,2022-02-22,1350.1,Zamanında Ödendi,0
P0040853,L001361,21,2022-03-24,1350.1,Zamanında Ödendi,0
P0040854,L001361,22,2022-04-23,1350.1,Zamanında Ödendi,0
P0040855,L001361,23,2022-05-23,1350.1,Zamanında Ödendi,0
P0040856,L001361,24,2022-06-22,1350.1,Zamanında Ödendi,0
P0040857,L001362,1,2026-03-03,2530.71,Zamanında Ödendi,0
P0040858,L001362,2,2026-04-02,2530.71,Zamanında Ödendi,0
P0040859,L001362,3,2026-05-02,2530.71,Zamanında Ödendi,0
P0040860,L001362,4,2026-06-01,2530.71,Zamanında Ödendi,0
P0040861,L001362,5,2026-07-01,2530.71,Zamanında Ödendi,0
P0040862,L001362,6,2026-07-31,2530.71,Zamanında Ödendi,0
P0040863,L001363,1,2023-07-19,19976.42,Zamanında Ödendi,0
P0040864,L001363,2,2023-08-18,19976.42,Zamanında Ödendi,0
P0040865,L001363,3,2023-09-17,19976.42,Zamanında Ödendi,0
P0040866,L001363,4,2023-10-17,19976.42,Zamanında Ödendi,0
P0040867,L001363,5,2023-11-16,19976.42,Zamanında Ödendi,0
P0040868,L001363,6,2023-12-16,19976.42,Zamanında Ödendi,0
P0040869,L001363,7,2024-01-15,19976.42,Zamanında Ödendi,0
P0040870,L001363,8,2024-02-14,19976.42,Zamanında Ödendi,0
P0040871,L001363,9,2024-03-15,19976.42,Zamanında Ödendi,0
P0040872,L001363,10,2024-04-14,19976.42,Zamanında Ödendi,0
P0040873,L001363,11,2024-05-14,19976.42,Zamanında Ödendi,0
P0040874,L001363,12,2024-06-13,19976.42,Zamanında Ödendi,0
P0040875,L001364,1,2024-06-09,637.5,Zamanında Ödendi,0
P0040876,L001364,2,2024-07-09,637.5,Gecikmeli Ödendi,58
P0040877,L001364,3,2024-08-08,637.5,Zamanında Ödendi,0
P0040878,L001364,4,2024-09-07,637.5,Zamanında Ödendi,0
P0040879,L001364,5,2024-10-07,637.5,Zamanında Ödendi,0
P0040880,L001364,6,2024-11-06,637.5,Zamanında Ödendi,0
P0040881,L001364,7,2024-12-06,637.5,Zamanında Ödendi,0
P0040882,L001364,8,2025-01-05,637.5,Zamanında Ödendi,0
P0040883,L001364,9,2025-02-04,637.5,Zamanında Ödendi,0
P0040884,L001364,10,2025-03-06,637.5,Zamanında Ödendi,0
P0040885,L001364,11,2025-04-05,637.5,Zamanında Ödendi,0
P0040886,L001364,12,2025-05-05,637.5,Zamanında Ödendi,0
P0040887,L001364,13,2025-06-04,637.5,Zamanında Ödendi,0
P0040888,L001364,14,2025-07-04,637.5,Zamanında Ödendi,0
P0040889,L001364,15,2025-08-03,637.5,Zamanında Ödendi,0
P0040890,L001364,16,2025-09-02,637.5,Zamanında Ödendi,0
P0040891,L001364,17,2025-10-02,637.5,Zamanında Ödendi,0
P0040892,L001364,18,2025-11-01,637.5,Zamanında Ödendi,0
P0040893,L001364,19,2025-12-01,637.5,Zamanında Ödendi,0
